id,comment_id,revision_id,parent_revision,file_name,line_number,review_comment,comment_group
1462,5fc1f717_5b12a564,ff53c454276824112c45516153d0a6629b2ab658,9b121e3c37442cd12d3465928c36b93b09e916da,nova/scheduler/utils.py,607,"So why not do this after L545, and get rid of L553.",EVOLVE
1463,5fc1f717_88ee4f89,b096d9303acfea81ca56394cab681d2b2eed2d91,fd3b86d1c35efdd8356233863b8ad5b628df8d29,nova/conductor/manager.py,720,"This is another location where things can blow up and the server is left in BUILD status, in a case I just hit it was due to bug 1781286.",FUNCTION
1464,9fdfeff1_b3e9a41a,29f9febba714e1e331ecbdbc077606603dfc3ca5,6efa3861a5a829ba5883ff191e2552b063028bb0,nova/scheduler/client/report.py,1640,oops,EVOLVE
1465,9fdfeff1_0d6b7685,8cf12f5843ddbc3954ef8c3bc774ecd6eb05a7b7,d46cb73fb001d35ae76ed30303b1cf8f63d5860c,nova/compute/manager.py,6827,nit: NOTE (I don't know if that matters),EVOLVE
1466,5fc1f717_e13fd3b2,94524124a62817ffbeafddf8f18d9d66eb5f1198,b33fa1c054ba4b7d4e789aa51250ad5c8325da2d,nova/conductor/manager.py,1538,"Surely there is a test for this method and we could stub out instance mapping save() and assert that _create_block_device_mapping and _create_tags are called *before* InstanceMapping.save() to enforce the order, yeah?",DISCUSS
1467,9fdfeff1_1f65cfb5,4c0fb2cf237496f8de41cbbc24bff9278067c7c3,ad4e86dfe8b6c7460e1d1761e6035c39e93231d4,nova/tests/unit/network/test_manager.py,983,ditto,DISCUSS
1468,3f79a3b5_b36f8f91,ffc7d694de1aca84e46de3b4dfbc19d056aacf90,48beae986f0ec7845ac5b0138d8d2c085d87e9ae,nova/policies/servers.py,163,"Are there also microversion implications for this, i.e. it only works with a given minimum microversion? If so, the doc could be updated in the microversion patch on top of this to note the specific microversion.",DISCUSS
1469,3f79a3b5_d34f75bc,27b7bad88b531e0869f8e9af9ab951b921c37634,7b6e01396c102bf37e0e2c08c99cd7319dbd02dc,nova/compute/utils.py,1216,this should now be incorrect. I believe Ironic should return total=reserved when the node is unavailable...,EVOLVE
1470,9fdfeff1_67bdf1d6,6489f2d2b44827d133dad9a3bb52436ee304a934,56811efa3583dfa3c03f9e43a9802bbe21e45bbd,nova/virt/driver.py,1724,maximum,EVOLVE
1471,dfd5e7cf_c6143ba3,90c350fce0a30e59de753fddd6648513cc326ef7,8ef3d253a086e4f8575f5221d4515cda421abea2,nova/pci/manager.py,300,nit: indent,EVOLVE
1472,9fdfeff1_5f5117d8,4c0fb2cf237496f8de41cbbc24bff9278067c7c3,ad4e86dfe8b6c7460e1d1761e6035c39e93231d4,nova/tests/unit/network/test_manager.py,942,ditto,DISCUSS
1473,5fc1f717_3cb47dd1,59d95fabf796a3b33c2e086c4c27eeb2811eda20,edc130bc226e0e073b9fa102e8e77d6ba0834440,nova/tests/unit/scheduler/test_utils.py,107,++,DISCUSS
1474,9fdfeff1_73d55d42,52411867c391e04cbb227eb3bb6ef1af00e9358f,ffd81eb107dd04d05f828e9e049320412c576e1b,nova/virt/libvirt/config.py,311,"Is this a thing? I don't see it anywhere in https://libvirt.org/formatcaps.html

If it is, maybe make into a LibvirtConfigCapsGuestDomain object, because the nesting is getting pretty intense.",EVOLVE
1475,5fc1f717_e03f08d4,5e5b60ad0b468843bd4f11599a4e3f5ee6709598,00046e47db5d51ac4eb7f9d6e5d1e618663e806c,nova/compute/api.py,2447,Should have a simple test wrinkle for this in test_save_user_id_in_instance_mapping.,FUNCTION
1476,9fdfeff1_ab617707,3730bd079104ad14f6992ad55cf8643911c916ab,bbfb3bcf792b0d712ec59259479c8701b1e31722,nova/tests/unit/api/openstack/compute/test_migrate_server.py,109,Not sure we need this or the unit test below when we have the functional tests.,EVOLVE
1477,9fdfeff1_1f3f4a25,4da058723332a58323640fabce3d95902946a07d,b01da49dfc38057a751cb59f4a7a99dd7f20b6ff,nova/conductor/tasks/live_migrate.py,169,"I would lower this too to be safe, but I guess it's not going to change.",FUNCTION
1478,9fdfeff1_99ba446c,8cf12f5843ddbc3954ef8c3bc774ecd6eb05a7b7,d46cb73fb001d35ae76ed30303b1cf8f63d5860c,nova/compute/manager.py,87,pcir_obj?,EVOLVE
1479,9fdfeff1_c7ea9dd6,6489f2d2b44827d133dad9a3bb52436ee304a934,56811efa3583dfa3c03f9e43a9802bbe21e45bbd,nova/virt/driver.py,1021,maximum,EVOLVE
1480,3fce034c_4e5b8c53,2b5bcc6bb2a64ccc062909a94f68423895993d6b,78e742662edd164c46382c31e106884762fed029,nova/compute/manager.py,7316,"we might still want to do this updated of the info cache if the ironic compute node has been rehased to be managed by a new compute agent.

im not sure when ironic nodes are allocated to compute agents.
if its just when nodes are requrned to a pool then ignore this but if the compute agent to irionic node mappign can chagne for example when a compute service goes offline then

its possibel that this is the frist time this agent has managed this ironic node and we do want to prime the cache with the instace netwrok info.",DISCUSS
1481,9fdfeff1_53298b34,344e0fcb74f0e4057af0a72ae4924b4f2e2baed9,95287619c9f59ea91537ac5789dda25aab41f5f6,nova/virt/libvirt/driver.py,3173,"Is this case obsolete after the change, are file-based sources still created?",DISCUSS
1482,dfd5e7cf_878f23cb,9cd315ef07bacc3c70fc6db4efdbbd3048747f19,8ef3d253a086e4f8575f5221d4515cda421abea2,nova/objects/virtual_interface.py,205,nit: Add white space,EVOLVE
1483,9fdfeff1_06481985,48d6753d37c0ef1ae5aa1ec9b5b369869ff8905b,ffd81eb107dd04d05f828e9e049320412c576e1b,nova/virt/libvirt/config.py,313,consider calling this variable default_emulator to make it crystal clear that's what this is.,EVOLVE
1484,9fdfeff1_662ecafb,5a8b0956f6a5e9ca2be4388129de7ca9728cc27b,3548cf59217f62966a21ea65a8cb744606431bd6,nova/tests/unit/objects/test_request_spec.py,1404,A clearer simulation of the problem would have been if this (the compute) RP contained NET_BW_*.,FUNCTION
1485,dfd5e7cf_d0a3be4e,9b7d0fa5b0c60c878914a6fdecfec538fb4a1748,a8e992b1057a3c0c56478baaf6f090aad87438d4,nova/tests/unit/virt/libvirt/test_guest.py,569,"this will also cause pep8 line lenght issues.

http://logs.openstack.org/40/627540/4/check/openstack-tox-pep8/b3eb386/job-output.txt.gz#_2019-01-07_17_12_01_911386

spaces will be ingored in how we parse the xml if we reflow the text.",FUNCTION
1486,9fdfeff1_0dd2205d,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,nova/network/neutronv2/api.py,1716,same,EVOLVE
1487,9fdfeff1_87c25558,6489f2d2b44827d133dad9a3bb52436ee304a934,56811efa3583dfa3c03f9e43a9802bbe21e45bbd,nova/virt/driver.py,1743,maximum,EVOLVE
1488,9fdfeff1_8ff37fe7,0db948f8bca4579d9e187d83250e6c5ddfbacfe7,56811efa3583dfa3c03f9e43a9802bbe21e45bbd,nova/tests/unit/compute/test_compute.py,521,nit: use mock_destroy.assert_called_once_with() for a cleaner assertion message if this fails,EVOLVE
1489,5fc1f717_6ff59250,2f06b12623d446da0c398e681b3ee1fb68791d31,c3e3eede0916fa21015c4403f38a5ff0ae107f0b,nova/scheduler/host_manager.py,702,same,EVOLVE
1490,5fc1f717_92963a93,35cc0f5e943642dd8d9dacbf0dac6e260f708d7d,a6963fa6858289d048e4d27ce8e61637cd023f4c,nova/tests/functional/test_images.py,106,"It will be great check the image with tenant user context in the end, just ensure the tenant user can access the image.",FUNCTION
1491,9fdfeff1_8963ed41,64d1984c85c040fcb62f803986f929ce80564aeb,ee57c92e8b675adf3f35de29f7cea9c9d042d44b,nova/compute/api.py,538,Why did we need to split this out? If there were a docstring I wouldn't have to ask. I'm assuming something about the resize case and maybe volume-backed servers? But that change in compute.utils points out that even for volume-backed servers the image status is faked to 'active'.,DISCUSS
1492,3f79a3b5_cef26ee4,fd7ca473daef93548bc11bf2bd8ae74a6bd7e817,ec044885ff2c44202cc62cf85149b7993d4d0221,nova/scheduler/client/report.py,672,fourth option: do nothing and don't care.,FALSE
1493,9fdfeff1_6ca8571f,1c948c7a247221a7c9f2e6bfb89ae1144d8bf3bc,657439ec6d86324d1aef73de0cb76aa8cc4467bc,nova/tests/functional/db/test_instance_mapping.py,306,"Well, I think we're going to drop that code as being over-eager for a tight window, but the next run of the data migration should hit it.",EVOLVE
1494,3f79a3b5_258e0a26,801ef1adca667ecdf243464b083282418d5987e4,2b97e508381e7f1efe48799ee3d9b068b4fd5902,nova/scheduler/client/report.py,680,"okay so this is the main optimization factor here: basically before this change we were always doing this call (i.e GET/resource_providers?in_tree=rp_uuid) and now we check 

1) if the provider tree cache of the resource provider with uuid exists already and if its fresh enough to not need refresh, then we go into the cache of the rest of the descendant nodes under this tree and directly add those node uuids whose cache is stale and needs refreshing (which would never be stake if association_refresh config is disabled). so that way we do not need to query placement to get the ""in_tree?"" nodes, since we pick it up from the cache of the provided uuid.

2) only if either the tree doesn't exist (which would only be during startup and/or sighup) or if its cache is stale which wouldn't happen if the association_refresh config is disabled, would it do the ""in_tree?"" query to placement.",DISCUSS
1495,bfdaf3ff_8f639fdc,58ead788aac71adf85ea38533ae10a33a8a48b0b,cf9e6db595191cefaba469c00efa66b5e51f3b65,nova/exception.py,2356,"If you made this extend InvalidBDM, then you could drop https://review.openstack.org/#/c/624832/5/nova/compute/manager.py since this will handle it:

https://review.openstack.org/#/c/624832/5/nova/compute/manager.py@2320",EVOLVE
1496,9fdfeff1_9e590f8f,900fe1c2e8e90be914f283563c0664439db54b5a,95287619c9f59ea91537ac5789dda25aab41f5f6,nova/virt/libvirt/driver.py,4952,"Surely this entire column should go now since virtlogd is always present (or at least we don't have a conditional to check for it)

Later: tbh, I'd just remove this entire thing now. It should mostly be rewritten otherwise",EVOLVE
1497,3fce034c_1f35a546,02b26457f3c5773973f374f39e069d2a854e99f6,03322bb517925a9f5a04ebdb41c3fd31e7962440,nova/tests/unit/objects/test_request_spec.py,981,"The specified version is 1.0, why not 1_0 here?",EVOLVE
1498,5fc1f717_57df1668,40cbea18e6afba46cdc72712b89a122a1377592b,9b2a7f9e7c9c24ad5b698f78681a1de1593b4a53,nova/db/sqlalchemy/api.py,2775,ditto,DISCUSS
1499,9fdfeff1_94d20bd1,7143131c8b1ae0c68060d16df45c6a877422d167,727b942a88a812afb7368b4d7d3c314a4f8554ed,nova/compute/manager.py,2110,nit: unrelated,EVOLVE
1500,3f79a3b5_fcad0f83,fae92384a3d2d3299f7e25419b16ec7534f9233a,8d089111c8554e94e117ada3a7f51a42df59e84f,nova/conf/compute.py,660,"To Tetsuro's point in the release note, I'm not sure how much operators would read this and understand the implications.  For example, the compute service doesn't use aggregates information yet, so they shouldn't care about that. As for traits, that might matter if they are externally setting traits on compute node resource providers in placement for scheduling decisions. IOW, we should probably try to describe the use cases this is related to rather than ""this refreshes some stuff in the compute but you don't really know how that stuff is used, or if you should care"".",EVOLVE
1501,9fdfeff1_002246a5,9d5e805009a7f773eac9b696ea8162a04ff73b0e,7381ec7d7c318bddd42e1d90a171d20b2ec6f49d,nova/compute/manager.py,5369,"A comment here would also be nice, e.g. ""Some drivers may return an int on console_info.port but the port variable in this method is a string, so cast to be sure we are comparing the correct types.""",EVOLVE
1502,5fc1f717_771dd7bb,a036359b7d718b0e762cd6a91807af6a6390a07d,4f9bc724010f0c935bf83a6d19bdd805e86b7086,nova/conductor/manager.py,1287,same,EVOLVE
1503,dfd5e7cf_fa180682,0637c5957a23eed1cedcf3d42b5bf6a7ca08d50d,208db51fa1c4bb40fac2a75cc5be72e6a832c119,nova/scheduler/weights/disk.py,20,ditto,DISCUSS
1504,5fc1f717_2ef5e383,e96f5ae68b8d297c31cc4fbd04e46d9f60db9427,14c4c8040ce7b3180c2ff2ef1513a30c94805e41,nova/tests/unit/compute/test_compute_api.py,4563,ditto,FUNCTION
1505,9fdfeff1_29ae8181,64d1984c85c040fcb62f803986f929ce80564aeb,ee57c92e8b675adf3f35de29f7cea9c9d042d44b,nova/compute/api.py,544,Documenting this in a docstring would be nice.,EVOLVE
1506,3f79a3b5_5d2de4aa,619b81e81f99dad4601c4e0d567d7f138562856c,905e25a63d3ba25cfbdf492891ac8864fed609ab,nova/virt/libvirt/volume/net.py,73,This should probably be updated to mention username.,EVOLVE
1507,9fdfeff1_ee7d361c,b2e26271f40f9ee46822ad0a573116f0e02c2ca5,e90f01e81fe9696afcbd96128345a018573cfc05,nova/virt/libvirt/driver.py,6347,"Refer to [1]. TL;DR: the proposal is to have the virt driver's update_provider_tree method save a mapping that spawn can subsequently read. The simplest thing is for upt to save the ProviderTree object as an instance variable on the driver object.

[1] http://eavesdrop.openstack.org/irclogs/%23openstack-nova/%23openstack-nova.2019-02-12.log.html#t2019-02-12T14:42:21",EVOLVE
1508,3f79a3b5_7757c6cd,47daa751efd52767841635bed3062843b96907be,a1dba961f0018a4995d208a290f4a859ce295840,nova/pci/manager.py,176,"exist?

Although ""be tracked"" might be better - the device could exist but it might not be part of the whitelist.",EVOLVE
1509,bfdaf3ff_da940b47,34a27619a02cf07b96ec3c39d1b6f2b99ebd3a3d,da98f4ba4554139b3901103aa0d26876b11e1d9a,nova/network/neutronv2/api.py,3014,once found you should break,FUNCTION
1510,5fc1f717_b7233f05,a036359b7d718b0e762cd6a91807af6a6390a07d,4f9bc724010f0c935bf83a6d19bdd805e86b7086,nova/conductor/manager.py,1285,"nit: future proof this by just saying ""operation""",EVOLVE
1511,5fc1f717_8777bea0,8fcf36eb218faa5ea59f53c08b5226001f655b8c,e608568518ed91a0cbf08f779c5adb851762d80a,nova/conf/libvirt.py,854,"should reformat this as well, but meh.",EVOLVE
1512,9fdfeff1_6e9e7db9,5158327bc8a2fbc4c3cabcf3fd964e5f61285fa1,89c2d1056b3f37bad243c7468d974ded71336a0f,nova/virt/libvirt/driver.py,4894,"Prefer to use a function to do the checks and return `use_unique_serial`, there is a function `nova.virt.hardware._get_flavor_image_meta`. And better to check the boolean value using `oslo_utils.strutils.bool_from_string` I guess?",EVOLVE
1513,1f769fc5_0bcfe87f,5f2ec710cf38be6c23e04ce40e8a298d50e3b79d,5d748001c2ffb1197ff991ca69a95865087f1010,nova/conf/libvirt.py,807,"ditto, though the other options are wrong here (and we don't want unrelated changed, especially not if this is being backported) so maybe leave this one",FALSE
1514,9fdfeff1_880d47e9,b38ebb55c936b19e811e72e149d19d06fdff5f3f,5a4863aa152f58f6de426b3908a75c2cc1b2efca,nova/virt/libvirt/driver.py,1309,"If you're thinking about a refactor, this whole method is obviously a race and needs a redesign, but this specifically can be done much more efficiently in a single query.

Pseudoquery:

  select count(*) from instances where instance.uuid in attachments and instance.host = this host

The current implementation becomes more expensive the more instances per compute host.",FUNCTION
1515,9fdfeff1_add99483,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,nova/network/neutronv2/api.py,1694,"This could raise a 404 if the port is already gone. In fact, I remember fixing a related race bug for this in tempest recently:

https://review.openstack.org/#/c/605488/

So we could hit a case where the server is being deleted at the same time this (asynchronous) call is made. So should we handle that and continue below to at least try and delete the VirtualInterface information? Note that _unbind_ports and _delete_ports both handle the port being gone already gracefully.",FUNCTION
1516,5fc1f717_8974369b,2a12e420c2934e49da5cb3e586407d3f6e1d6300,554f2c850707b85b178425c68166d49f34df5561,nova/objects/instance_mapping.py,65,nit: is not,EVOLVE
1517,9fdfeff1_2babbd75,76cfd5925192d2bf717d67dd667fc8541398e6af,c5bb7b5dd4175d5017449de680895120942a36dc,nova/compute/manager.py,6646,"why not just self.rt.pci_tracker? (also I think that was causing the failure in the unit tests)
it seem that in the resource tacker it always check that 
if pci_tracker: . I think we should keep this and you can remove the TODO comment",DISCUSS
1518,3f79a3b5_e1ae949f,985307f562ec2143b21c210cfa65c7ab0f422e7e,9d15f3aa07a8fed2d42ee9ba92336d25b762f71c,nova/objects/compute_node.py,200,"you can combine these lines, you just assigned a series of variables here.",EVOLVE
1519,9fdfeff1_2a28ea30,2d00da78d5799c9d47fff8ab5fbd68f43ed35b35,33f367ec2f32ce36b00257c11c5084400416774c,nova/virt/libvirt/driver.py,6243,"So as of this change the rp_uuid will always be the ComputeNode resource provider and if it's not in the local ProviderTree cache that was initialized on startup we don't know about it - not really something that should happen, but I guess we're being paranoid.",FUNCTION
1520,9fdfeff1_ce3ba4ce,869eb884b476b04642957ead2fda4c8a3ec44feb,7491de2e80506320a3e8e73c37d5c6c8174e43e8,nova/virt/libvirt/driver.py,1264,Should this be `LOG.exception`?,DISCUSS
1521,3f79a3b5_be06b972,82884c897cac0fc0cb21de8838e02ee806e223d6,7217e38bafb75e8a613763835b64e48e6b2c8ece,nova/objects/block_device.py,387,"Hmm, these can be passed in during boot from volume with the block_device_mapping_v2 parameter but not during volume attach. They might not be valid for a new root bdm anyway, but it's not something I thought about resetting.

Looking at other fields, volume_type is probably also something to reset. What about device_name and guest_format? I guess guest_format wouldn't be set for a root bdm since guest_format is only for swap and ephemeral BDMs. But device_name could be changed on a subsequent attach request (even though we ignore it).

The image_id and snapshot_id fields would also likely be irrelevant if you changed the root volume, so I don't know if we should reset those to None or not also.",DISCUSS
1522,3fce034c_21f971c7,2b5bcc6bb2a64ccc062909a94f68423895993d6b,78e742662edd164c46382c31e106884762fed029,nova/compute/manager.py,7274,"Note:

the control flow of this is honestly terrible.

the first time through this fuction 
instance_uuids will be []
so we enter this branch and recored the first instance on the hosts as instance
then add the rest that are not building or deleteing to 
self._instance_uuids_to_heal",FUNCTION
1523,9fdfeff1_54a670c3,624235fb015166856895e48869008bc6190fa430,b0f795e512416e3934a7e2663f22998f62248cba,nova/network/neutronv2/api.py,679,Jay pointed this out later but we could just 'allocation' to the generator on L674.,FUNCTION
1524,9fdfeff1_093b0f9c,780ccfcbdea919b196c18372d1c66bc88b4fa48c,444d65221cc7a20a73fa38aa1ca41d7957b0198e,nova/objects/numa.py,140,"Stupid o.vo question time, changing this signature doesn't break us if we pass around NUMACell objects between  stable/rocky services with and without this change right?

I'm not even sure that we pass NUMACell objects around but just wanted to check that if we did this wouldn't break us.",DISCUSS
1525,9fdfeff1_8aed118d,965fec7e320640c610444305a0809c33dddd8fc1,f2983a49f8be40b5f6f5572988fdb22f2d423c8b,nova/tests/fixtures.py,1393,Good catch. We could use fields to filter out fields from the returned port dict but that is a future enhancement of this fixture.,DISCUSS
1526,9fdfeff1_5c264acd,d78c1dde589b30d8439bb1074720b0033ae74c1a,6efa3861a5a829ba5883ff191e2552b063028bb0,nova/tests/unit/scheduler/client/test_report.py,3651,"excellent unit tests, thank you Gibi.",DISCUSS
1527,9fdfeff1_544a0727,8b21752c81ae5c3e8f02e1b4b0802c57ab176c29,5283b464b5c4976224a8d7ea3898dfe3e6bec786,nova/virt/libvirt/vif.py,769,needed,EVOLVE
1528,9fdfeff1_0e0a9e25,94605380e00d0f433d4e66880e98e313f9ec5fb3,208db51fa1c4bb40fac2a75cc5be72e6a832c119,nova/tests/unit/scheduler/weights/test_weights_compute.py,95,"This one is a bit tricky since it's actually inversely proportional to the value set, so min could be thought to be -1000, so in that case would we want to pass based_on=max to validate_num_values?",DISCUSS
1529,3fce034c_bc45a219,7cffd17c5983000632488038b8c4548317e9465e,bb39296c331948c29ad9aa6422cb103095ce851c,nova/tests/unit/objects/test_instance.py,547,ditto,FALSE
1530,3f79a3b5_64c08f7e,4ebd2504bb27afac7184d254aa6556fe61493a5d,fae92384a3d2d3299f7e25419b16ec7534f9233a,nova/tests/unit/scheduler/test_client.py,40,"You could probably kill this test entirely, as all it seems to be doing is confirming that python works, unless we really care to confirm that keyword args actually happen?

I suppose this and the other modified test are basically confirming ""yes, my proxy methods do in fact proxy"".

I suppose that's valid but suggests a future refactoring where get rid of the proxy/facade entirely.",FUNCTION
1531,5fc1f717_e6af2092,bc718dd37c1505aa3784c8379b6544d1bae169b5,b4320d0bfe7908797af7f57cdca8c19cfa379ffe,nova/pci/request.py,209,nit: unnecessary (None is the default return),EVOLVE
1532,bfdaf3ff_0e8b201f,75f96dad42ca60435a66c7710e5a2513ac700eb6,36f310f469b91c7de72a8366c7d493e1e7a4fd0f,nova/virt/libvirt/blockinfo.py,194,"Is there a chance that we could have an upgrade impact where a user reboot a server with volumes already attached and then the device names change? Or should the device name calculation be consistent with what we had before, with the addition of allowing more devices (the patch below this one in the series)?

The reason I ask about the device name changing for existing attached BDMs is because virtual device tags for volumes are linked via the device name, so I'm wondering if we could have a case where a user creates a server, attaches some volumes with tags, we upgrade, and then the user can't correlate the device tags to the bdms in the metadata API anymore.

https://github.com/openstack/nova/blob/e5b55245976293e0cb53089cc1efad6cc1edfa17/nova/virt/libvirt/driver.py#L8791

https://github.com/openstack/nova/blob/e5b55245976293e0cb53089cc1efad6cc1edfa17/nova/api/metadata/base.py#L441

Why we used device name as the correlation key there I can't remember, Artom might. Seems like using bdm uuid would have been better but maybe that didn't exist when that code was written.",DISCUSS
1533,bfdaf3ff_736d2497,d2e13e6af091603228d858cc770b9089a91bd24a,6e49978b91e53d40dca766134340233163da374a,nova/tests/functional/test_report_client.py,301,any reason to remove this?,DISCUSS
1534,5fc1f717_4e6dca97,71e5c9ea4da49e6ef86cc176ac24216186db1092,3aa702686ba0e01e8931585636da8d9535098923,nova/tests/fixtures.py,59,nit: Should probably have been in the previous patch,FUNCTION
1535,9fdfeff1_05190287,3f0cc8c27856461eb6b4366254260033c9910875,c1fb445b8d94e69d7878fad60c4653650052313a,nova/tests/functional/api_sample_tests/test_migrate_server.py,210,instance.uuid?,FUNCTION
1536,3f79a3b5_92bb1010,b88074fcc5d840de962845f09d5c206406838c8e,6f970f0b1996ad59eeac849b975737b13feb6c1a,nova/network/linux_net.py,40,It should be removed.,FUNCTION
1537,bfdaf3ff_8474cf69,127104732e6c25b97f9547f3368e8e66cd04e27a,8ef3d253a086e4f8575f5221d4515cda421abea2,nova/objects/virtual_interface.py,189,"This is never decremented, which means you're going to process $max_limit instances from each cell, which could be more than the actual limit the user specified.",FUNCTION
1538,5fc1f717_f105407b,c49813ccfb1e50d4973dd79038fb32ee3c8c1b5e,a2d7ffba32585cce3da2212edc026be66d4ede66,nova/compute/manager.py,6745,Claim,EVOLVE
1539,9fdfeff1_a8b36be8,b38ebb55c936b19e811e72e149d19d06fdff5f3f,5a4863aa152f58f6de426b3908a75c2cc1b2efca,nova/virt/libvirt/driver.py,1316,"A more obvious way to write this would be:

  # Assume that if we're being called, it's only for an instance we expect to still have attachments here, regardless of its current host.
  if instance.host != CONF.host:
    connection_count += 1

I also think this better states the assumption here. I'm trying to think of situations where this assumption may be incorrect.",FUNCTION
1540,3f79a3b5_6cf80a17,d86125602775505d88f832831ec3c68a97d71fdd,6d0386058b9628bbfcf64abdd707ad87ee19353c,nova/conductor/manager.py,1227,"Aren't the tags part of the notification above in the InstancePayload? I guess not:

https://docs.openstack.org/nova/latest/reference/notifications.html#versioned-notification-samples

I thought we had tags in the payload somewhere? Maybe gibi remembers why we don't have the tags in the versioned notification payloads.

Anyway, I think we should create the tags in cell0 before sending the notification in case we change the notification payload at some point.",DISCUSS
1541,3f79a3b5_440eb330,085fe6de688923540e13440f9189310e4cc15194,288c537fcd3dd605dc3ad393ba1234199a782e05,nova/conf/workarounds.py,201,"Also kernel and ramdisk, but I don't think anybody cares.",EVOLVE
1542,9fdfeff1_cf6db032,3f46eb1d971fddd98cbde2ce9ff3f11687c00e7b,29e5b0ad7bde210f95885656768f0480d06882c0,nova/tests/unit/api/openstack/compute/test_serversV21.py,3780,not used,FUNCTION
1543,5fc1f717_7271970c,8cf401735ec885c07647a75731e694a1e798e3fe,2384c41b781a84de98d0932f44d4b3c544c3fe3d,nova/virt/libvirt/driver.py,6056,nit: would it be cleaner to just put this in the try block?,EVOLVE
1544,dfd5e7cf_bdab58d4,0637c5957a23eed1cedcf3d42b5bf6a7ca08d50d,208db51fa1c4bb40fac2a75cc5be72e6a832c119,nova/tests/unit/scheduler/test_utils.py,928,ditto,FUNCTION
1545,3f79a3b5_8c0246b8,47ec5327c97c5916d9bc2b319bef8a7196fda60f,27b7bad88b531e0869f8e9af9ab951b921c37634,nova/compute/manager.py,563,why was this needed?,DISCUSS
1546,9fdfeff1_74cb7e52,bea316d479750452a42295d9980d9dac5a89934e,f5d236f868a598f8f241df759c516ec49e3779b0,nova/network/base_api.py,208,'the' or 'such a',EVOLVE
1547,9fdfeff1_21e65a18,a77fc3458274b6778ba3a7a61cfb1cbaca229eae,d928de52fe2fe43d9eae796bf60273551a61e2f3,nova/network/linux_net.py,936,"We lose the fakeyfake behavior of _execute; but I guess since tests don't blow up, that must be okay.",FALSE
1548,9fdfeff1_6d29a787,f5d236f868a598f8f241df759c516ec49e3779b0,2fc904acf6d13fed8f81a9dbb88a1bfce06287da,nova/conductor/manager.py,1268,"We removed the CachingScheduler:

I1832da2190be5ef2b04953938860a56a43e8cddf

But technically there could be out-of-tree scheduler drivers that don't use placement which means the scheduler driver doesn't actually create allocations, so it might be prudent to have a condition on allocs actually having something in it before we get this far.",FUNCTION
1549,3f79a3b5_23141199,36c992f72d988ff20e3e286c1065aa76db5aec03,08f3ae960623c94bdd997cacb3e81f04b4bbba69,nova/tests/unit/objects/test_compute_node.py,616,This passes because the thing you passed in is the same thing you're checking against. mock_update should actually return a value with a different updated_at time and assert that the 2nd updated_at time is the one that's on the object after _from_db_object returns.,FALSE
1550,3fce034c_6ef3e80b,49a9ce67ae3798bbcf8e0701d33f791c57ca7e93,9aa071f12c7461a9108d96c5e71769d055d2c95d,nova/cmd/manage.py,1190,"I'm not sure about that, it was added in https://review.openstack.org/#/c/270565/ but I'm not sure if it was for the v1 transition, but maybe since it talks about passing nova-cells.conf.",EVOLVE
1551,3f79a3b5_5752cada,47daa751efd52767841635bed3062843b96907be,a1dba961f0018a4995d208a290f4a859ce295840,nova/pci/manager.py,180,"reasonable,",EVOLVE
1552,3f79a3b5_531bde1b,2b97e508381e7f1efe48799ee3d9b068b4fd5902,32082ebcfc17fdaf83e8f154ce0045e7a1fed16a,nova/scheduler/client/report.py,279,"note to self: 

1) we clear this refresh_time cache for all nodes as well so that after the SIGHUP, the `refresh_time` would be zero (https://github.com/openstack/nova/blob/7217e38bafb75e8a613763835b64e48e6b2c8ece/nova/scheduler/client/report.py#L858) and we would hence load the RPT cache like on startup, on the first periodic update.

2) we could also just do a force refresh here: https://github.com/openstack/nova/blob/7217e38bafb75e8a613763835b64e48e6b2c8ece/nova/scheduler/client/report.py#L768 maybe but that code path doesn't do an explicit inventory refresh which is why it isn't very useful here and also because we clear the whole tree, probably makes sense to load the tree freshly and refresh everything.

3) need to check how the SIGHUP of ironic compute would look like for all the underlying rp's at the same time (since in rocky starting up doesn't bring the service up so probably same effect).",FALSE
1553,9fdfeff1_a7c67967,6489f2d2b44827d133dad9a3bb52436ee304a934,56811efa3583dfa3c03f9e43a9802bbe21e45bbd,nova/virt/driver.py,1023,why would detach_volume() ever return TooManyDiskDevices?,FALSE
1554,5fc1f717_7cb93c13,43ce926dccae9e60611b1224ab06dcad8f650fce,b7bd97bc8896346e92d271a443d5ada9ab0074be,nova/compute/manager.py,1394,maybe just use self.host?,FUNCTION
1555,9fdfeff1_813dc6de,dda0b9d95019ada2ea975fd1d5c434661dad09a7,3b79f635de4d3495f01ed98d1a8bcfaefe154b0b,nova/network/linux_net.py,1545,Oh - we lost run_as_root=True,FUNCTION
1556,9fdfeff1_b08a9118,c7490fcdb46fe883aefc2c85293973e9df226b3e,2bf79236a39aa4417fea39ab1f900bf150b05764,nova/tests/unit/test_utils.py,1434,"oo, should this util (and these tests) be moved to os-resource-classes?",EVOLVE
